rms,mileage,speed,load
6.01,389793.7,85.28,110
5.78,389807.92,85.28,110
5.69,389822.12,85.28,110
5.72,389836.34,85.28,110
5.66,389850.55,85.28,110
5.86,389864.76,85.28,110
5.51,389878.98,85.28,110
5.64,389893.19,85.28,110
5.62,389907.4,85.28,110
5.78,389921.62,85.28,110
5.94,389935.83,85.28,110
5.67,389950.04,85.28,110
6,389964.25,85.28,110
5.85,389978.47,85.28,110
5.79,389992.68,85.28,110
5.83,390006.89,85.28,110
6,390021.11,85.28,110
5.87,390035.31,85.28,110
5.74,390049.53,85.28,110
5.84,390063.75,85.28,110
5.79,390077.95,85.28,110
5.71,390092.17,85.28,110
5.9,390106.38,85.28,110
5.76,390120.59,85.28,110
5.71,390134.81,85.28,110
5.86,390149.02,85.28,110
5.7,390163.23,85.28,110
6.02,390177.44,85.28,110
5.9,390191.66,85.28,110
5.9,390205.87,85.28,110
5.75,390220.08,85.28,110
5.73,390234.3,85.28,110
5.8,390248.5,85.28,110
5.76,390262.72,85.28,110
5.98,390276.94,85.28,110
5.64,390291.14,85.28,110
5.82,390305.36,85.28,110
5.72,390319.57,85.28,110
5.8,390333.78,85.28,110
5.76,390348,85.28,110
5.71,390362.21,85.28,110
5.84,390376.42,85.28,110
5.79,390390.63,85.28,110
5.95,390404.85,85.28,110
5.73,390419.06,85.28,110
5.64,390433.27,85.28,110
5.68,390447.49,85.28,110
5.95,390461.7,85.28,110
5.76,390475.91,85.28,110
5.71,390490.13,85.28,110
5.8,390504.33,85.28,110
6.04,390518.55,85.28,110
5.83,390532.76,85.28,110
5.77,390546.97,85.28,110
5.77,390561.19,85.28,110
5.79,390575.4,85.28,110
5.67,390589.61,85.28,110
5.72,390603.83,85.28,110
5.62,390618.04,85.28,110
5.75,390632.25,85.28,110
5.75,390646.46,85.28,110
5.84,390660.68,85.28,110
5.51,390674.89,85.28,110
5.73,390689.1,85.28,110
5.65,390703.32,85.28,110
5.8,390717.52,85.28,110
5.83,390731.74,85.28,110
5.83,390745.96,85.28,110
5.88,390760.16,85.28,110
5.92,390774.38,85.28,110
5.87,390788.59,85.28,110
5.83,390802.8,85.28,110
5.73,390817.02,85.28,110
5.92,390831.23,85.28,110
5.65,390845.44,85.28,110
5.78,390859.65,85.28,110
5.52,390873.87,85.28,110
5.98,390888.08,85.28,110
5.59,390902.29,85.28,110
5.94,390916.51,85.28,110
5.96,390930.72,85.28,110
5.85,390944.93,85.28,110
5.83,390959.15,85.28,110
5.6,390973.35,85.28,110
5.9,390987.57,85.28,110
5.89,391001.78,85.28,110
5.75,391015.99,85.28,110
5.74,391030.21,85.28,110
5.61,391044.42,85.28,110
5.79,391058.63,85.28,110
6.08,391072.85,85.28,110
5.62,391087.06,85.28,110
5.91,391101.27,85.28,110
5.71,391115.48,85.28,110
5.85,391129.7,85.28,110
5.71,391143.91,85.28,110
5.63,391158.12,85.28,110
5.75,391172.34,85.28,110
5.8,391186.54,85.28,110
5.88,391200.76,85.28,110
5.54,391214.98,85.28,110
5.73,391229.18,85.28,110
5.68,391243.4,85.28,110
5.78,391257.61,85.28,110
5.85,391271.82,85.28,110
5.73,391286.04,85.28,110
5.93,391300.25,85.28,110
5.64,391314.46,85.28,110
5.76,391328.67,85.28,110
5.74,391342.89,85.28,110
5.68,391357.1,85.28,110
5.83,391371.31,85.28,110
5.5,391385.53,85.28,110
5.8,391399.74,85.28,110
5.66,391413.95,85.28,110
5.86,391428.17,85.28,110
5.86,391442.37,85.28,110
5.86,391456.59,85.28,110
5.86,391470.8,85.28,110
5.75,391485.01,85.28,110
5.84,391499.23,85.28,110
5.91,391513.44,85.28,110
5.88,391527.65,85.28,110
5.87,391541.87,85.28,110
6.06,391556.08,85.28,110
5.85,391570.29,85.28,110
5.77,391584.5,85.28,110
5.76,391598.72,85.28,110
5.84,391612.93,85.28,110
5.62,391627.14,85.28,110
5.94,391641.36,85.28,110
5.44,391655.56,85.28,110
5.82,391669.78,85.28,110
5.7,391684,85.28,110
5.85,391698.2,85.28,110
5.91,391712.42,85.28,110
5.72,391726.63,85.28,110
5.75,391740.84,85.28,110
5.81,391755.06,85.28,110
5.84,391769.27,85.28,110
6.1,391783.48,85.28,110
5.7,391797.69,85.28,110
5.73,391811.91,85.28,110
5.85,391826.12,85.28,110
5.84,391840.33,85.28,110
5.88,391854.55,85.28,110
5.73,391868.75,85.28,110
5.94,391882.97,85.28,110
5.93,391897.19,85.28,110
5.96,391911.39,85.28,110
5.67,391925.61,85.28,110
5.88,391939.82,85.28,110
5.89,391954.03,85.28,110
5.8,391968.25,85.28,110
6.01,391982.46,85.28,110
5.72,391996.67,85.28,110
5.81,392010.89,85.28,110
5.72,392025.1,85.28,110
5.75,392039.31,85.28,110
5.46,392053.52,85.28,110
5.63,392067.74,85.28,110
5.91,392081.95,85.28,110
5.67,392096.16,85.28,110
5.85,392110.38,85.28,110
5.69,392124.58,85.28,110
5.62,392138.8,85.28,110
5.69,392153.02,85.28,110
5.73,392167.22,85.28,110
5.65,392181.44,85.28,110
5.7,392195.65,85.28,110
5.72,392209.86,85.28,110
5.65,392224.08,85.28,110
5.72,392238.29,85.28,110
5.65,392252.5,85.28,110
5.66,392266.71,85.28,110
5.49,392280.93,85.28,110
5.74,392295.14,85.28,110
5.85,392309.35,85.28,110
5.84,392323.57,85.28,110
5.73,392337.77,85.28,110
5.73,392351.99,85.28,110
5.54,392366.21,85.28,110
5.48,392380.41,85.28,110
5.59,392394.63,85.28,110
5.57,392408.84,85.28,110
5.58,392423.05,85.28,110
5.52,392437.27,85.28,110
5.54,392451.48,85.28,110
5.43,392465.69,85.28,110
5.75,392479.9,85.28,110
5.55,392494.12,85.28,110
5.58,392508.33,85.28,110
5.51,392522.54,85.28,110
5.5,392536.76,85.28,110
5.55,392550.97,85.28,110
5.59,392565.18,85.28,110
5.63,392579.4,85.28,110
5.75,392593.6,85.28,110
5.61,392607.82,85.28,110
5.53,392622.03,85.28,110
5.63,392636.24,85.28,110
5.62,392650.46,85.28,110
5.9,392664.67,85.28,110
5.39,392678.88,85.28,110
5.67,392693.1,85.28,110
5.69,392707.31,85.28,110
5.58,392721.52,85.28,110
5.72,392735.73,85.28,110
5.77,392749.95,85.28,110
5.58,392764.16,85.28,110
5.59,392778.37,85.28,110
5.64,392792.59,85.28,110
5.69,392806.79,85.28,110
5.49,392821.01,85.28,110
5.51,392835.23,85.28,110
5.65,392849.43,85.28,110
5.92,392863.65,85.28,110
5.56,392877.86,85.28,110
5.39,392892.07,85.28,110
5.73,392906.29,85.28,110
5.53,392920.5,85.28,110
5.6,392934.71,85.28,110
5.62,392948.92,85.28,110
5.54,392963.14,85.28,110
5.6,392977.35,85.28,110
5.52,392991.56,85.28,110
5.55,393005.78,85.28,110
5.6,393019.99,85.28,110
5.6,393034.2,85.28,110
5.54,393048.42,85.28,110
5.57,393062.62,85.28,110
5.52,393076.84,85.28,110
5.74,393091.05,85.28,110
5.6,393105.26,85.28,110
5.67,393119.48,85.28,110
5.63,393133.69,85.28,110
5.47,393147.9,85.28,110
5.5,393162.12,85.28,110
5.76,393176.33,85.28,110
5.51,393190.54,85.28,110
5.76,393204.75,85.28,110
5.55,393218.97,85.28,110
5.66,393233.18,85.28,110
5.52,393247.39,85.28,110
5.54,393261.61,85.28,110
5.45,393275.81,85.28,110
5.49,393290.03,85.28,110
5.52,393304.25,85.28,110
5.48,393318.45,85.28,110
5.55,393332.67,85.28,110
5.69,393346.88,85.28,110
5.55,393361.09,85.28,110
5.67,393375.31,85.28,110
5.54,393389.52,85.28,110
5.55,393403.73,85.28,110
5.51,393417.94,85.28,110
5.79,393432.16,85.28,110
5.41,393446.37,85.28,110
5.86,393460.58,85.28,110
5.61,393474.8,85.28,110
5.48,393489.01,85.28,110
5.71,393503.22,85.28,110
5.52,393517.44,85.28,110
5.6,393531.64,85.28,110
5.46,393545.86,85.28,110
5.64,393560.07,85.28,110
5.66,393574.28,85.28,110
5.55,393588.5,85.28,110
5.58,393602.71,85.28,110
5.68,393616.92,85.28,110
5.66,393631.14,85.28,110
5.71,393645.35,85.28,110
5.62,393659.56,85.28,110
5.62,393673.77,85.28,110
5.59,393687.99,85.28,110
5.53,393702.2,85.28,110
5.5,393716.41,85.28,110
5.56,393730.63,85.28,110
5.68,393744.83,85.28,110
5.53,393759.05,85.28,110
5.26,393773.27,85.28,110
5.51,393787.47,85.28,110
5.36,393801.69,85.28,110
5.6,393815.9,85.28,110
5.58,393830.11,85.28,110
5.53,393844.33,85.28,110
5.47,393858.54,85.28,110
5.69,393872.75,85.28,110
5.7,393886.96,85.28,110
5.62,393901.18,85.28,110
5.76,393915.39,85.28,110
5.5,393929.6,85.28,110
5.69,393943.82,85.28,110
5.8,393958.02,85.28,110
5.84,393972.24,85.28,110
5.51,393986.46,85.28,110
5.84,394000.66,85.28,110
5.74,394014.88,85.28,110
5.72,394029.09,85.28,110
5.86,394043.3,85.28,110
5.86,394057.52,85.28,110
5.86,394071.73,85.28,110
5.98,394085.94,85.28,110
5.46,394100.16,85.28,110
5.61,394114.37,85.28,110
5.68,394128.58,85.28,110
5.87,394142.79,85.28,110
5.51,394157.01,85.28,110
5.65,394171.22,85.28,110
5.82,394185.43,85.28,110
5.86,394199.65,85.28,110
6.01,394213.85,85.28,110
5.8,394228.07,85.28,110
5.75,394242.29,85.28,110
5.66,394256.49,85.28,110
5.74,394270.71,85.28,110
5.78,394284.92,85.28,110
5.66,394299.13,85.28,110
5.66,394313.35,85.28,110
5.65,394327.56,85.28,110
5.74,394341.77,85.28,110
5.68,394355.98,85.28,110
5.8,394370.2,85.28,110
5.79,394384.41,85.28,110
5.48,394398.62,85.28,110
5.77,394412.84,85.28,110
5.91,394427.04,85.28,110
5.68,394441.26,85.28,110
5.75,394455.48,85.28,110
5.69,394469.68,85.28,110
5.74,394483.9,85.28,110
5.83,394498.11,85.28,110
5.71,394512.32,85.28,110
5.67,394526.54,85.28,110
5.79,394540.75,85.28,110
5.56,394554.96,85.28,110
5.58,394569.17,85.28,110
5.8,394583.39,85.28,110
5.76,394597.6,85.28,110
5.91,394611.81,85.28,110
5.99,394626.03,85.28,110
5.74,394640.24,85.28,110
5.69,394654.45,85.28,110
5.98,394668.67,85.28,110
5.7,394682.87,85.28,110
5.63,394697.09,85.28,110
5.65,394711.3,85.28,110
5.77,394725.51,85.28,110
5.94,394739.73,85.28,110
5.93,394753.94,85.28,110
5.85,394768.15,85.28,110
5.63,394782.37,85.28,110
5.88,394796.58,85.28,110
5.97,394810.79,85.28,110
5.91,394825,85.28,110
5.68,394839.22,85.28,110
5.71,394853.43,85.28,110
5.66,394867.64,85.28,110
5.98,394881.86,85.28,110
5.71,394896.06,85.28,110
5.82,394910.28,85.28,110
5.8,394924.5,85.28,110
5.89,394938.7,85.28,110
6.14,394952.92,85.28,110
5.99,394967.13,85.28,110
5.79,394981.34,85.28,110
5.75,394995.56,85.28,110
5.98,395009.77,85.28,110
5.76,395023.98,85.28,110
6.08,395038.19,85.28,110
5.82,395052.41,85.28,110
5.93,395066.62,85.28,110
5.79,395080.83,85.28,110
5.88,395095.05,85.28,110
5.98,395109.26,85.28,110
5.7,395123.47,85.28,110
6.02,395137.69,85.28,110
5.59,395151.89,85.28,110
5.75,395166.11,85.28,110
5.81,395180.32,85.28,110
5.84,395194.53,85.28,110
5.72,395208.75,85.28,110
5.95,395222.96,85.28,110
5.8,395237.17,85.28,110
5.76,395251.39,85.28,110
5.75,395265.6,85.28,110
5.64,395279.81,85.28,110
5.79,395294.02,85.28,110
5.71,395308.24,85.28,110
5.72,395322.45,85.28,110
5.71,395336.66,85.28,110
5.68,395350.88,85.28,110
5.7,395365.08,85.28,110
5.69,395379.3,85.28,110
5.69,395393.52,85.28,110
5.9,395407.72,85.28,110
5.73,395421.94,85.28,110
5.85,395436.15,85.28,110
5.59,395450.36,85.28,110
6.08,395464.58,85.28,110
5.8,395478.79,85.28,110
5.84,395493,85.28,110
5.79,395507.21,85.28,110
5.59,395521.43,85.28,110
5.95,395535.64,85.28,110
5.48,395549.85,85.28,110
5.83,395564.07,85.28,110
5.91,395578.28,85.28,110
5.91,395592.49,85.28,110
5.83,395606.71,85.28,110
5.74,395620.91,85.28,110
5.94,395635.13,85.28,110
6.03,395649.34,85.28,110
5.82,395663.55,85.28,110
5.99,395677.77,85.28,110
5.78,395691.98,85.28,110
5.85,395706.19,85.28,110
5.73,395720.41,85.28,110
5.79,395734.62,85.28,110
5.87,395748.83,85.28,110
5.58,395763.04,85.28,110
5.78,395777.26,85.28,110
5.8,395791.47,85.28,110
5.69,395805.68,85.28,110
5.8,395819.9,85.28,110
5.88,395834.1,85.28,110
5.85,395848.32,85.28,110
5.87,395862.54,85.28,110
5.59,395876.74,85.28,110
5.53,395890.96,85.28,110
5.69,395905.17,85.28,110
5.84,395919.38,85.28,110
5.66,395933.6,85.28,110
5.65,395947.81,85.28,110
5.65,395962.02,85.28,110
5.65,395976.23,85.28,110
5.75,395990.45,85.28,110
5.59,396004.66,85.28,110
5.67,396018.87,85.28,110
5.82,396033.09,85.28,110
5.71,396047.3,85.28,110
5.44,396061.51,85.28,110
5.59,396075.73,85.28,110
5.67,396089.93,85.28,110
5.9,396104.15,85.28,110
5.63,396118.36,85.28,110
5.61,396132.57,85.28,110
5.59,396146.79,85.28,110
5.8,396161,85.28,110
5.78,396175.21,85.28,110
5.88,396189.43,85.28,110
5.77,396203.64,85.28,110
5.64,396217.85,85.28,110
5.67,396232.06,85.28,110
5.72,396246.28,85.28,110
5.8,396260.49,85.28,110
5.76,396274.7,85.28,110
5.88,396288.92,85.28,110
5.65,396303.12,85.28,110
5.76,396317.34,85.28,110
5.8,396331.56,85.28,110
5.77,396345.76,85.28,110
5.79,396359.98,85.28,110
5.62,396374.19,85.28,110
5.71,396388.4,85.28,110
5.69,396402.62,85.28,110
5.78,396416.83,85.28,110
5.78,396431.04,85.28,110
5.86,396445.25,85.28,110
5.73,396459.47,85.28,110
5.92,396473.68,85.28,110
5.83,396487.89,85.28,110
5.74,396502.11,85.28,110
5.65,396516.31,85.28,110
5.43,396530.53,85.28,110
5.76,396544.75,85.28,110
5.72,396558.95,85.28,110
5.85,396573.17,85.28,110
5.7,396587.38,85.28,110
5.64,396601.59,85.28,110
5.69,396615.81,85.28,110
5.84,396630.02,85.28,110
5.58,396644.23,85.28,110
5.61,396658.44,85.28,110
5.7,396672.66,85.28,110
5.75,396686.87,85.28,110
5.59,396701.08,85.28,110
5.73,396715.3,85.28,110
5.61,396729.51,85.28,110
5.72,396743.72,85.28,110
5.6,396757.94,85.28,110
5.8,396772.14,85.28,110
5.66,396786.36,85.28,110
5.7,396800.57,85.28,110
5.62,396814.78,85.28,110
5.66,396829,85.28,110
5.51,396843.21,85.28,110
5.65,396857.42,85.28,110
5.66,396871.64,85.28,110
5.67,396885.85,85.28,110
5.6,396900.06,85.28,110
5.71,396914.27,85.28,110
5.87,396928.49,85.28,110
5.86,396942.7,85.28,110
5.79,396956.91,85.28,110
5.72,396971.13,85.28,110
5.63,396985.33,85.28,110
5.61,396999.55,85.28,110
5.84,397013.77,85.28,110
5.8,397027.97,85.28,110
5.64,397042.19,85.28,110
5.71,397056.4,85.28,110
5.85,397070.61,85.28,110
5.81,397084.83,85.28,110
5.77,397099.04,85.28,110
5.92,397113.25,85.28,110
5.88,397127.46,85.28,110
5.77,397141.68,85.28,110
5.73,397155.89,85.28,110
5.71,397170.1,85.28,110
5.64,397184.32,85.28,110
5.6,397198.53,85.28,110
5.52,397212.74,85.28,110
5.8,397226.96,85.28,110
5.59,397241.16,85.28,110
5.74,397255.38,85.28,110
5.43,397269.59,85.28,110
5.75,397283.8,85.28,110
5.63,397298.02,85.28,110
5.76,397312.23,85.28,110
5.78,397326.44,85.28,110
5.67,397340.66,85.28,110
5.73,397354.87,85.28,110
5.51,397369.08,85.28,110
5.9,397383.29,85.28,110
5.72,397397.51,85.28,110
5.53,397411.72,85.28,110
5.63,397425.93,85.28,110
5.63,397440.15,85.28,110
5.67,397454.35,85.28,110
5.93,397468.57,85.28,110
5.72,397482.79,85.28,110
5.61,397496.99,85.28,110
5.55,397511.21,85.28,110
5.61,397525.42,85.28,110
5.59,397539.63,85.28,110
5.8,397553.85,85.28,110
5.64,397568.06,85.28,110
5.75,397582.27,85.28,110
5.88,397596.48,85.28,110
5.6,397610.7,85.28,110
5.82,397624.91,85.28,110
5.74,397639.12,85.28,110
5.67,397653.34,85.28,110
5.68,397667.55,85.28,110
5.89,397681.76,85.28,110
5.7,397695.98,85.28,110
5.6,397710.18,85.28,110
5.74,397724.4,85.28,110
5.76,397738.61,85.28,110
5.78,397752.82,85.28,110
5.74,397767.04,85.28,110
5.55,397781.25,85.28,110
5.54,397795.46,85.28,110
5.68,397809.68,85.28,110
5.94,397823.89,85.28,110
5.73,397838.1,85.28,110
6.01,397852.31,85.28,110
5.8,397866.53,85.28,110
5.91,397880.74,85.28,110
5.7,397894.95,85.28,110
5.58,397909.17,85.28,110
5.76,397923.37,85.28,110
5.66,397937.59,85.28,110
5.68,397951.81,85.28,110
5.83,397966.01,85.28,110
5.75,397980.23,85.28,110
5.59,397994.44,85.28,110
5.71,398008.65,85.28,110
5.93,398022.87,85.28,110
5.7,398037.08,85.28,110
5.67,398051.29,85.28,110
5.89,398065.5,85.28,110
5.84,398079.72,85.28,110
5.82,398093.93,85.28,110
5.74,398108.14,85.28,110
5.96,398122.36,85.28,110
5.79,398136.57,85.28,110
5.67,398150.78,85.28,110
5.78,398165,85.28,110
5.76,398179.2,85.28,110
5.71,398193.42,85.28,110
5.6,398207.63,85.28,110
5.76,398221.84,85.28,110
5.61,398236.06,85.28,110
5.51,398250.27,85.28,110
5.59,398264.48,85.28,110
5.59,398278.7,85.28,110
5.55,398292.91,85.28,110
5.5,398307.12,85.28,110
5.71,398321.33,85.28,110
5.57,398335.55,85.28,110
5.65,398349.76,85.28,110
5.68,398363.97,85.28,110
5.67,398378.19,85.28,110
5.63,398392.39,85.28,110
5.64,398406.61,85.28,110
5.78,398420.83,85.28,110
5.61,398435.03,85.28,110
5.71,398449.25,85.28,110
5.62,398463.46,85.28,110
5.52,398477.67,85.28,110
5.65,398491.89,85.28,110
5.59,398506.1,85.28,110
5.48,398520.31,85.28,110
5.71,398534.52,85.28,110
5.73,398548.74,85.28,110
5.56,398562.95,85.28,110
5.65,398577.16,85.28,110
5.68,398591.38,85.28,110
5.61,398605.58,85.28,110
5.51,398619.8,85.28,110
5.63,398634.02,85.28,110
5.83,398648.22,85.28,110
5.53,398662.44,85.28,110
5.62,398676.65,85.28,110
5.5,398690.86,85.28,110
5.57,398705.08,85.28,110
5.71,398719.29,85.28,110
5.39,398733.5,85.28,110
5.64,398747.71,85.28,110
5.47,398761.93,85.28,110
5.66,398776.14,85.28,110
5.63,398790.35,85.28,110
5.7,398804.57,85.28,110
5.62,398818.78,85.28,110
5.61,398832.99,85.28,110
5.51,398847.21,85.28,110
5.46,398861.41,85.28,110
5.54,398875.63,85.28,110
5.5,398889.84,85.28,110
5.39,398904.05,85.28,110
5.58,398918.27,85.28,110
5.49,398932.48,85.28,110
5.6,398946.69,85.28,110
5.54,398960.91,85.28,110
5.61,398975.12,85.28,110
5.61,398989.33,85.28,110
5.39,399003.54,85.28,110
5.69,399017.76,85.28,110
5.64,399031.97,85.28,110
5.85,399046.18,85.28,110
5.58,399060.4,85.28,110
5.89,399074.6,85.28,110
5.65,399088.82,85.28,110
5.64,399103.04,85.28,110
5.68,399117.24,85.28,110
5.75,399131.46,85.28,110
5.72,399145.67,85.28,110
5.65,399159.88,85.28,110
5.7,399174.1,85.28,110
5.6,399188.31,85.28,110
5.74,399202.52,85.28,110
5.66,399216.73,85.28,110
5.55,399230.95,85.28,110
5.7,399245.16,85.28,110
5.85,399259.37,85.28,110
5.63,399273.59,85.28,110
5.59,399287.8,85.28,110
5.66,399302.01,85.28,110
5.67,399316.23,85.28,110
5.74,399330.43,85.28,110
5.5,399344.65,85.28,110
5.65,399358.86,85.28,110
5.61,399373.07,85.28,110
5.82,399387.29,85.28,110
5.6,399401.5,85.28,110
5.57,399415.71,85.28,110
5.7,399429.93,85.28,110
5.63,399444.14,85.28,110
5.62,399458.35,85.28,110
5.8,399472.56,85.28,110
5.88,399486.78,85.28,110
5.63,399500.99,85.28,110
5.73,399515.2,85.28,110
5.94,399529.42,85.28,110
5.64,399543.62,85.28,110
5.61,399557.84,85.28,110
5.7,399572.06,85.28,110
5.76,399586.26,85.28,110
5.58,399600.48,85.28,110
5.66,399614.69,85.28,110
5.81,399628.9,85.28,110
5.67,399643.12,85.28,110
5.59,399657.33,85.28,110
5.67,399671.54,85.28,110
5.68,399685.75,85.28,110
5.7,399699.97,85.28,110
5.65,399714.18,85.28,110
5.69,399728.39,85.28,110
5.75,399742.61,85.28,110
5.65,399756.82,85.28,110
5.74,399771.03,85.28,110
5.69,399785.25,85.28,110
5.72,399799.45,85.28,110
5.57,399813.67,85.28,110
5.73,399827.88,85.28,110
5.62,399842.09,85.28,110
5.68,399856.31,85.28,110
5.7,399870.52,85.28,110
5.63,399884.73,85.28,110
5.79,399898.95,85.28,110
5.68,399913.16,85.28,110
5.58,399927.37,85.28,110
5.55,399941.58,85.28,110
5.72,399955.8,85.28,110
5.75,399970.01,85.28,110
5.88,399984.22,85.28,110
5.6,399998.44,85.28,110
5.72,400012.64,85.28,110
5.85,400026.86,85.28,110
5.95,400041.08,85.28,110
5.87,400055.28,85.28,110
5.77,400069.5,85.28,110
5.69,400083.71,85.28,110
5.58,400097.92,85.28,110
5.7,400112.14,85.28,110
5.72,400126.35,85.28,110
5.58,400140.56,85.28,110
5.71,400154.77,85.28,110
5.91,400168.99,85.28,110
5.71,400183.2,85.28,110
5.58,400197.41,85.28,110
5.66,400211.63,85.28,110
5.56,400225.84,85.28,110
5.7,400240.05,85.28,110
5.85,400254.27,85.28,110
5.66,400268.47,85.28,110
5.78,400282.69,85.28,110
5.79,400296.9,85.28,110
5.56,400311.11,85.28,110
5.73,400325.33,85.28,110
5.83,400339.54,85.28,110
5.51,400353.75,85.28,110
5.65,400367.97,85.28,110
5.57,400382.18,85.28,110
5.82,400396.39,85.28,110
5.97,400410.6,85.28,110
5.81,400424.82,85.28,110
5.79,400439.03,85.28,110
5.72,400453.24,85.28,110
5.71,400467.46,85.28,110
5.63,400481.66,85.28,110
5.84,400495.88,85.28,110
5.77,400510.1,85.28,110
5.67,400524.3,85.28,110
5.77,400538.52,85.28,110
5.81,400552.73,85.28,110
5.8,400566.94,85.28,110
5.61,400581.16,85.28,110
5.62,400595.37,85.28,110
5.83,400609.58,85.28,110
5.85,400623.79,85.28,110
5.78,400638.01,85.28,110
5.72,400652.22,85.28,110
6.01,400666.43,85.28,110
5.69,400680.65,85.28,110
5.83,400694.85,85.28,110
5.83,400709.07,85.28,110
5.88,400723.29,85.28,110
5.76,400737.49,85.28,110
5.98,400751.71,85.28,110
5.98,400765.92,85.28,110
5.82,400780.13,85.28,110
5.79,400794.35,85.28,110
5.93,400808.56,85.28,110
5.94,400822.77,85.28,110
5.72,400836.98,85.28,110
5.73,400851.2,85.28,110
5.83,400865.41,85.28,110
6,400879.62,85.28,110
6.14,400893.84,85.28,110
5.84,400908.05,85.28,110
5.84,400922.26,85.28,110
5.72,400936.48,85.28,110
5.79,400950.68,85.28,110
5.96,400964.9,85.28,110
6.02,400979.11,85.28,110
6.01,400993.32,85.28,110
6.11,401007.54,85.28,110
5.89,401021.75,85.28,110
5.83,401035.96,85.28,110
5.75,401050.18,85.28,110
5.73,401064.39,85.28,110
5.8,401078.6,85.28,110
5.98,401092.81,85.28,110
5.97,401107.03,85.28,110
5.98,401121.24,85.28,110
5.94,401135.45,85.28,110
6.01,401149.67,85.28,110
5.74,401163.87,85.28,110
5.9,401178.09,85.28,110
5.87,401192.31,85.28,110
5.88,401206.51,85.28,110
5.9,401220.73,85.28,110
5.58,401234.94,85.28,110
5.82,401249.15,85.28,110
5.75,401263.37,85.28,110
6.02,401277.58,85.28,110
5.95,401291.79,85.28,110
5.87,401306,85.28,110
5.89,401320.22,85.28,110
5.89,401334.43,85.28,110
5.86,401348.64,85.28,110
5.88,401362.86,85.28,110
6.07,401377.07,85.28,110
5.8,401391.28,85.28,110
6.03,401405.5,85.28,110
5.73,401419.7,85.28,110
6.06,401433.92,85.28,110
5.9,401448.13,85.28,110
6.08,401462.34,85.28,110
5.81,401476.56,85.28,110
5.64,401490.77,85.28,110
5.87,401504.98,85.28,110
5.77,401519.2,85.28,110
5.98,401533.41,85.28,110
5.93,401547.62,85.28,110
5.87,401561.83,85.28,110
5.82,401576.05,85.28,110
5.97,401590.26,85.28,110
5.82,401604.47,85.28,110
5.97,401618.69,85.28,110
5.91,401632.89,85.28,110
5.96,401647.11,85.28,110
10.49,401661.36,85.49,110
10.29,401675.6,85.49,110
9.62,401689.85,85.49,110
9.44,401704.1,85.49,110
9.07,401718.35,85.49,110
8.92,401732.6,85.49,110
9.02,401746.85,85.49,110
8.7,401761.09,85.49,110
8.91,401775.34,85.49,110
8.83,401789.59,85.49,110
9.32,401803.83,85.49,110
9.3,401818.09,85.49,110
9.65,401832.34,85.49,110
8.78,401846.58,85.49,110
8.56,401860.83,85.49,110
9.69,401875.08,85.49,110
10.45,401889.32,85.49,110
10.38,401903.57,85.49,110
9.88,401917.82,85.49,110
10.73,401932.07,85.49,110
10.4,401946.32,85.49,110
10.63,401960.57,85.49,110
10.35,401974.81,85.49,110
10.07,401989.06,85.49,110
10.35,402003.31,85.49,110
10.49,402017.55,85.49,110
11.04,402031.81,85.49,110
10.8,402046.06,85.49,110
10.14,402060.3,85.49,110
9.85,402074.55,85.49,110
10.1,402088.8,85.49,110
10.39,402103.04,85.49,110
9.72,402117.29,85.49,110
10.27,402131.54,85.49,110
10.08,402145.79,85.49,110
10.22,402160.04,85.49,110
9.77,402174.29,85.49,110
10.28,402188.53,85.49,110
10.24,402202.78,85.49,110
10.41,402217.03,85.49,110
10.2,402231.27,85.49,110
10.19,402245.52,85.49,110
9.83,402259.78,85.49,110
9.94,402274.02,85.49,110
10.01,402288.27,85.49,110
10.49,402302.52,85.49,110
9.6,402316.76,85.49,110
9.94,402331.01,85.49,110
10.32,402345.26,85.49,110
9.27,402359.51,85.49,110
10.33,402373.76,85.49,110
11.02,402388.01,85.49,110
9.89,402402.25,85.49,110
9.58,402416.5,85.49,110
11.53,402430.75,85.49,110
10.61,402444.99,85.49,110
9.93,402459.24,85.49,110
10.4,402473.5,85.49,110
10.33,402487.74,85.49,110
9.92,402501.99,85.49,110
10.63,402516.24,85.49,110
9.86,402530.48,85.49,110
9.88,402544.73,85.49,110
9.9,402558.98,85.49,110
9.45,402573.23,85.49,110
10.94,402587.48,85.49,110
10.64,402601.73,85.49,110
10.07,402615.97,85.49,110
10.52,402630.22,85.49,110
10.34,402644.47,85.49,110
9.96,402658.71,85.49,110
10.67,402672.96,85.49,110
10.89,402687.21,85.49,110
10.76,402701.46,85.49,110
10.81,402715.71,85.49,110
10.25,402729.96,85.49,110
9.82,402744.2,85.49,110
10.18,402758.45,85.49,110
10.23,402772.7,85.49,110
10.68,402786.94,85.49,110
10.16,402801.2,85.49,110
10.08,402815.45,85.49,110
10.68,402829.69,85.49,110
10.47,402843.94,85.49,110
9.91,402858.19,85.49,110
10.51,402872.43,85.49,110
10.85,402886.68,85.49,110
9.95,402900.93,85.49,110
11.13,402915.18,85.49,110
10.92,402929.43,85.49,110
10.68,402943.68,85.49,110
10.39,402957.92,85.49,110
10.89,402972.17,85.49,110
10.98,402986.42,85.49,110
10.86,403000.66,85.49,110
10.94,403014.92,85.49,110
10.39,403029.17,85.49,110
10.15,403043.41,85.49,110
10.64,403057.66,85.49,110
